Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Position
2019,Nick Franklin,Pirates (AAA),28,44,114,136,22,14,5,0,3,15,12,15,0,31,2,4,1,5,2,2,0.192982456,10166,2B
2019,Nick Franklin,Angels (AAA),28,17,60,70,19,11,4,1,3,13,18,8,0,12,1,1,0,0,1,1,0.316666666,10166,2B
2019,Gift Ngoepe,Phillies (AAA),29,41,122,135,27,14,8,0,5,17,21,12,1,56,1,0,0,1,1,0,0.221311475,10340,2B
2019,Arismendy Alcantara,Mets (AA),27,27,99,112,26,17,7,0,2,16,10,11,0,27,1,0,0,1,5,1,0.262626262,10711,2B
2019,Arismendy Alcantara,Mets (AAA),27,61,185,210,57,34,11,3,9,40,33,22,1,50,0,3,0,2,7,1,0.308108108,10711,2B
2019,Phil Gosselin,Phillies (AAA),30,47,178,216,62,38,15,2,7,35,33,30,0,37,3,4,1,1,2,1,0.348314606,10953,2B
2019,Mike Freeman,Indians (AAA),31,9,24,33,5,2,0,0,3,6,3,9,0,7,0,0,0,2,1,0,0.208333333,11241,2B
2019,Adrian Sanchez,Nationals (AA),28,52,199,215,64,43,14,1,6,34,26,12,1,28,2,2,0,6,9,5,0.32160804,11338,2B
2019,Ronny Rodriguez,Tigers (AAA),27,34,130,137,39,24,6,2,7,22,22,4,0,29,1,2,0,2,4,0,0.3,11875,2B
2019,Breyvic Valera,Giants (AAA),27,24,74,92,19,15,3,0,1,10,7,16,0,10,1,0,1,0,2,1,0.256756756,12758,2B
2019,Breyvic Valera,Yankees (AAA),27,65,235,268,77,52,13,1,11,31,36,26,2,24,3,0,4,4,6,4,0.327659574,12758,2B
2019,Brad Miller,Yankees (AAA),29,41,136,163,40,20,9,1,10,31,29,24,1,40,1,2,0,2,1,3,0.294117647,12775,2B
2019,Alen Hanson,Blue Jays (AAA),26,46,157,171,30,23,3,1,3,18,18,9,0,36,1,1,3,4,7,2,0.191082802,12926,2B
2019,Kelby Tomlinson,Diamondbacks (AAA),29,30,87,100,19,15,3,1,0,15,5,12,2,25,1,0,0,1,2,2,0.218390804,13005,2B
2019,Luis Sardinas,Nationals (AA),26,59,165,189,33,24,8,0,1,18,14,17,2,24,1,3,3,6,1,3,0.2,13153,2B
2019,Marco Hernandez,Red Sox (A+),26,21,78,91,23,16,7,0,0,15,9,8,0,9,3,2,0,0,1,1,0.294871794,13154,2B
2019,Marco Hernandez,Red Sox (AAA),26,27,103,111,35,23,10,0,2,20,11,5,1,22,0,3,0,2,3,1,0.339805825,13154,2B
2019,Robel Garcia,Cubs (AAA),26,50,178,199,50,25,9,1,15,36,32,17,1,68,3,1,0,1,2,2,0.280898876,13167,2B
2019,Nolan Fontana,Rangers (AAA),28,34,108,132,18,11,4,0,3,14,10,21,0,40,2,1,0,1,0,0,0.166666666,13267,2B
2019,Zach Vincej,Orioles (AAA),28,73,267,287,74,51,15,0,8,36,37,16,0,50,1,2,1,8,0,3,0.277153558,13269,2B
2019,Ildemaro Vargas,Diamondbacks (AAA),27,13,56,65,26,18,6,1,1,10,9,8,0,1,1,0,0,0,1,1,0.464285714,13324,2B
2019,Erik Gonzalez,Pirates (AAA),27,19,73,76,14,9,3,1,1,6,10,3,0,26,0,0,0,1,1,1,0.191780821,13369,2B
2019,Humberto Arteaga,Royals (AAA),25,66,284,302,85,69,10,1,5,39,26,12,0,34,3,1,2,11,11,5,0.299295774,13595,2B
2019,Christopher Bostick,Orioles (AAA),26,85,316,353,81,50,18,1,12,48,44,23,0,81,7,3,4,6,4,2,0.256329113,13718,2B
2019,Matt Reynolds,Nationals (AAA),28,95,321,379,94,54,24,4,12,52,46,51,1,80,2,2,3,7,5,2,0.29283489,13788,2B
2019,Sherman Johnson,Reds (AAA),28,71,203,241,49,35,9,1,4,32,15,34,0,55,1,0,3,3,4,4,0.24137931,13906,2B
2019,Addison Russell,Cubs (AAA),25,13,49,60,12,7,2,0,3,11,14,8,0,15,2,1,0,2,1,2,0.244897959,14106,2B
2019,Ramon Torres,White Sox (AA),26,57,152,161,32,18,11,3,0,12,9,6,0,26,1,0,2,3,0,3,0.210526315,14113,2B
2019,Tim Lopes,Mariners (AAA),25,91,358,403,108,66,30,2,10,58,60,35,0,68,3,7,0,7,24,9,0.301675977,14137,2B
2019,Wilmer Difo,Nationals (AAA),27,51,188,209,51,38,9,1,3,38,18,18,0,43,1,1,1,3,13,5,0.271276595,14320,2B
2019,Dilson Herrera,Mets (AAA),25,88,301,341,76,32,22,1,21,54,46,31,2,95,8,1,0,3,9,4,0.252491694,14335,2B
2019,Jesmuel Valentin,Orioles (AA),25,83,288,328,74,48,17,1,8,32,34,36,1,68,1,2,1,5,8,6,0.256944444,14548,2B
2019,Max Moroff,Indians (AAA),26,20,68,83,15,10,3,0,2,13,5,14,0,22,1,0,0,3,1,2,0.220588235,14556,2B
2019,Tzu-Wei Lin,Red Sox (AAA),25,38,142,160,36,26,9,1,0,16,15,14,0,37,0,2,2,3,6,1,0.253521126,14678,2B
2019,Harold Castro,Tigers (AAA),25,31,122,134,40,30,5,1,4,20,25,9,0,26,0,1,2,5,1,3,0.327868852,14691,2B
2019,Yu Chang,Indians (AAA),23,46,176,199,48,31,10,1,6,30,31,20,1,46,1,2,0,1,3,1,0.272727272,14773,2B
2019,Pat Valaika,Rockies (AAA),26,58,241,261,76,41,16,0,19,41,52,16,0,67,0,3,1,6,4,1,0.315352697,14885,2B
2019,Josh VanMeter,Reds (AAA),24,49,181,211,63,34,14,1,14,43,43,24,0,37,3,2,1,3,8,3,0.348066298,15170,2B
2019,Carlos Asuaje,Diamondbacks (AAA),27,31,85,98,20,11,6,0,3,12,15,10,0,15,2,1,0,1,1,1,0.235294117,15197,2B
2019,Jack Mayfield,Astros (AAA),28,73,272,314,79,38,23,0,18,60,52,33,0,52,3,6,0,8,6,1,0.290441176,15402,2B
2019,Franklin Barreto,Athletics (AAA),23,73,277,318,82,41,24,5,12,65,48,32,0,79,6,2,1,9,13,1,0.29602888,15519,2B
2019,Tyler Wade,Yankees (AAA),24,67,259,283,80,55,17,4,4,43,33,17,1,67,3,1,3,2,11,4,0.308880308,15730,2B
2019,Stevie Wilkerson,Orioles (AAA),27,16,62,67,20,17,0,1,2,13,10,3,0,9,0,0,2,2,3,0,0.322580645,16041,2B
2019,Alex Blandino,Reds (AAA),26,44,148,189,38,27,6,1,4,25,12,30,0,43,11,0,0,3,1,2,0.256756756,16271,2B
2019,Domingo Leyba,Diamondbacks (AAA),23,83,337,368,102,54,28,3,17,66,60,24,1,60,5,2,0,6,0,1,0.302670623,16404,2B
2019,Richard Urena,Blue Jays (AAA),23,76,278,302,75,55,12,4,4,31,39,15,1,66,1,4,4,10,2,2,0.269784172,16411,2B
2019,Thairo Estrada,Yankees (AAA),23,50,200,216,52,29,14,2,7,32,25,13,0,41,2,1,0,2,3,1,0.26,16426,2B
2019,Luis Guillorme,Mets (AAA),24,64,213,257,66,49,12,0,5,30,28,34,0,40,4,3,2,5,4,4,0.309859154,16451,2B
2019,Shed Long,Mariners (AAA),23,52,208,231,58,39,7,4,8,37,35,20,0,59,1,1,1,2,1,3,0.278846153,16542,2B
2019,Luis Urias,Padres (AAA),22,73,295,339,93,51,19,4,19,62,50,36,2,62,6,2,0,3,7,2,0.315254237,16622,2B
2019,Gavin Cecchini,Mets (AA),25,25,82,94,20,15,3,0,2,6,17,8,0,17,0,4,0,0,1,1,0.243902439,17005,2B
2019,Michael Chavis,Red Sox (AAA),23,12,40,48,10,4,2,0,4,7,6,7,0,9,0,1,0,1,0,0,0.25,17321,2B
2019,Kevin Kramer,Pirates (AAA),25,92,317,362,82,49,25,0,8,40,48,37,0,93,3,5,0,6,4,5,0.258675078,17689,2B
2019,Drew Jackson,Dodgers (AAA),25,62,203,239,47,33,8,1,5,36,22,29,0,74,5,1,1,2,8,4,0.231527093,17807,2B
2019,Brendan Rodgers,Rockies (AAA),22,37,143,160,50,30,10,1,9,34,21,14,1,27,2,1,0,0,0,0,0.349650349,17907,2B
2019,Dylan Moore,Mariners (AAA),26,7,29,35,5,5,0,0,0,3,7,3,0,3,2,0,1,2,2,1,0.172413793,18042,2B
2019,Luis Arraez,Twins (AAA),22,16,66,73,23,19,4,0,0,8,8,6,0,2,0,1,0,2,1,0,0.348484848,18568,2B
2019,Luis Arraez,Twins (AA),22,38,146,164,50,43,6,1,0,18,14,18,0,13,0,0,0,3,3,3,0.342465753,18568,2B
2019,Andres Blanco,Braves (AAA),35,95,369,430,98,62,21,1,14,64,43,45,0,85,14,2,0,11,2,4,0.265582655,1907,2B
2019,Lourdes Gurriel Jr.,Blue Jays (AAA),25,31,123,130,34,17,13,0,4,18,26,3,0,23,3,1,0,4,0,2,0.276422764,19238,2B
2019,Cavan Biggio,Blue Jays (AAA),24,43,138,174,43,28,8,1,6,23,27,34,0,28,1,1,0,1,5,1,0.311594202,19252,2B
2019,Garrett Hampson,Rockies (AAA),24,26,109,117,29,17,9,1,2,15,9,5,0,25,2,0,1,4,7,2,0.266055045,19262,2B
2019,Nicky Lopez,Royals (AAA),24,31,116,138,41,31,6,1,3,27,13,20,0,5,2,0,0,2,9,3,0.353448275,19339,2B
2019,Tommy Edman,Cardinals (AAA),24,49,197,218,60,37,12,4,7,39,29,15,0,33,2,2,2,2,9,0,0.304568527,19470,2B
2019,Luis Rengifo,Angels (AAA),22,27,110,122,30,20,4,1,5,16,14,11,0,24,0,1,0,2,3,3,0.272727272,19858,2B
2019,Carter Kieboom,Nationals (AAA),21,83,313,373,98,61,19,3,15,64,67,50,1,72,6,4,0,6,3,2,0.313099041,19958,2B
2019,Keston Hiura,Brewers (AAA),22,57,213,243,70,34,16,1,19,44,46,23,2,64,6,1,0,3,7,2,0.328638497,20003,2B
2019,Pete Kozma,Tigers (AAA),31,59,183,213,45,29,10,2,4,29,42,18,0,31,4,7,1,7,2,0,0.245901639,2539,2B
2019,Jordany Valdespin,Twins (AAA),31,60,214,231,63,46,9,1,7,28,34,14,1,25,2,0,1,5,5,2,0.294392523,5098,2B
2019,Corban Joseph,Athletics (AAA),30,84,330,366,127,80,32,4,11,55,62,28,0,40,4,4,0,5,0,0,0.384848484,5503,2B
2019,Hernan Perez,Brewers (AAA),28,21,84,94,26,12,9,0,5,13,16,10,0,20,0,0,0,2,4,0,0.309523809,5751,2B
2019,Cristhian Adames,Giants (AAA),27,16,55,66,17,9,6,0,2,10,10,11,0,7,0,0,0,6,0,0,0.309090909,6013,2B
2019,Chase d'Arnaud,Royals (AAA),32,23,85,92,23,20,2,0,1,11,5,5,0,28,2,0,0,0,3,1,0.270588235,6652,2B
2019,Chase d'Arnaud,Rangers (AAA),32,45,152,178,25,14,5,0,6,20,18,20,0,54,4,2,0,1,4,2,0.164473684,6652,2B
2019,Josh Prince,Diamondbacks (AAA),31,13,32,37,11,7,4,0,0,7,5,3,0,5,1,0,1,1,2,1,0.34375,6746,2B
2019,Jake Elmore,Pirates (AAA),32,77,246,278,86,60,22,0,4,36,24,26,4,36,3,3,0,5,3,7,0.349593495,7290,2B
2019,Ty Kelly,Angels (AAA),30,74,260,295,66,50,12,3,1,35,20,32,0,74,1,2,0,8,3,2,0.253846153,7740,2B
2019,Eric Sogard,Blue Jays (AAA),33,9,30,38,8,5,2,0,1,7,6,7,1,4,0,1,0,0,0,0,0.266666666,7927,2B
2019,Donovan Solano,Giants (AAA),31,24,87,97,28,22,4,0,2,12,16,9,0,11,1,0,0,2,0,0,0.32183908,8623,2B
2019,Danny Espinosa,Mets (AAA),32,97,353,409,89,54,20,0,15,54,63,41,2,95,8,4,3,11,9,4,0.252124645,9219,2B
2019,Brock Holt,Red Sox (AAA),31,9,28,37,7,4,2,0,1,7,3,8,0,12,1,0,0,0,1,0,0.25,9345,2B
2019,Adam Rosales,Indians (AAA),36,48,175,188,39,25,7,0,7,26,17,10,0,54,3,0,0,1,1,0,0.222857142,9682,2B
2019,Ryan Goins,White Sox (AAA),31,83,273,316,88,53,23,2,10,47,48,39,0,77,1,2,1,3,3,3,0.322344322,9807,2B
2019,Ivan De Jesus Jr.,White Sox (AAA),32,22,63,76,15,12,2,0,1,6,5,11,0,14,0,1,1,1,0,2,0.238095238,9886,2B
2019,Ivan De Jesus Jr.,Twins (AA),32,16,49,61,9,7,1,0,1,4,3,11,0,8,1,0,0,0,0,0,0.183673469,9886,2B
2019,Anthony Prato,Twins (R),21,25,88,106,18,13,4,0,1,10,11,13,0,15,4,1,0,2,1,2,0.204545454,sa1052903,2B
2019,Jimmy Titus,Dodgers (R),21,20,64,75,23,14,5,0,4,15,13,9,0,14,1,1,0,1,2,0,0.359375,sa1052965,2B
2019,Jeff Houghtby,Giants (A-),22,32,119,138,35,21,11,0,3,22,15,14,0,27,4,1,0,1,2,1,0.294117647,sa1054552,2B
2019,Michael Massey,Royals (R),21,26,108,118,27,20,5,0,2,21,13,7,0,17,2,1,0,1,3,0,0.25,sa1115910,2B
2019,Quincy McAfee,Reds (R),21,32,101,114,22,20,2,0,0,12,18,6,0,16,4,3,0,7,2,0,0.217821782,sa1159899,2B
2019,Tyler Callihan,Reds (R),19,28,116,120,31,17,9,2,3,16,15,4,0,20,0,0,0,1,5,2,0.267241379,sa1169610,2B
2019,LJ Talley,Blue Jays (A),22,26,89,101,13,10,2,0,1,5,8,9,0,19,2,0,1,0,1,0,0.146067415,sa1169773,2B
2019,Simon Whiteman,Giants (A-),22,33,129,158,36,28,7,1,0,28,14,25,0,23,2,1,1,0,15,8,0.279069767,sa1169809,2B
2019,Cody Milligan,Braves (R),20,34,132,159,33,28,4,0,1,26,8,24,0,33,3,0,0,1,8,3,0.25,sa1169818,2B
2019,Brett Wisely,Rays (R),20,33,123,142,38,23,9,3,3,21,20,12,0,17,1,5,1,0,2,2,0.308943089,sa1170003,2B
2019,Jay Charleston,Royals (R),21,25,78,97,19,15,2,1,1,19,9,15,0,23,2,0,2,0,13,2,0.243589743,sa1170393,2B
2019,Michael Woodworth,Athletics (A-),21,33,113,135,25,22,3,0,0,12,10,12,0,18,7,2,1,2,4,2,0.221238938,sa1170570,2B
2019,Josh Bissonette,Pirates (R),22,27,98,112,25,18,6,1,0,9,11,8,0,17,3,1,2,1,4,0,0.25510204,sa1170619,2B
2019,Chandler Redmond,Cardinals (R),22,31,112,129,33,14,11,0,8,22,28,12,0,31,3,2,0,1,3,2,0.294642857,sa1170749,2B
2019,Angelo Armenta,Rays (R),23,27,87,104,19,15,3,0,1,17,10,15,0,20,1,1,0,1,1,3,0.218390804,sa1171023,2B
2019,Patrick Causa,Mets (R),22,19,37,49,5,4,0,1,0,8,3,11,0,15,1,0,0,2,0,1,0.135135135,sa1172803,2B
2019,Jesus Feliz,Twins (R),19,26,97,105,24,14,6,2,2,12,13,5,0,16,3,0,0,2,2,1,0.24742268,sa3002624,2B
2019,Estamy Urena,Twins (A),20,43,129,144,29,20,8,0,1,16,11,14,1,38,0,1,0,1,3,0,0.224806201,sa3002628,2B
2019,Justin Lopez,Padres (A),19,84,326,352,69,47,10,3,9,42,38,20,1,91,2,1,3,7,0,0,0.211656441,sa3002670,2B
2019,Jose Tortolero,Phillies (R),19,15,57,61,11,9,1,0,1,8,5,1,0,12,0,2,1,0,2,0,0.192982456,sa3002708,2B
2019,Nicolas Torres,Phillies (A-),19,25,81,90,17,15,2,0,0,10,3,8,0,25,0,0,1,2,5,1,0.209876543,sa3002711,2B
2019,Tanner Nishioka,Red Sox (A+),24,58,190,214,43,30,11,0,2,15,28,7,0,59,11,6,0,3,4,1,0.226315789,sa3002754,2B
2019,Mason McCoy,Orioles (A+),24,27,116,125,44,33,9,0,2,21,17,8,0,16,0,1,0,0,3,0,0.379310344,sa3002758,2B
2019,Hector Martinez,Dodgers (R),18,38,143,174,36,27,6,2,1,28,8,27,0,24,3,1,0,4,8,6,0.251748251,sa3002845,2B
2019,Cesar Izturis Jr.,Mariners (A-),19,38,127,148,33,26,7,0,0,17,18,13,1,26,2,2,3,3,6,1,0.259842519,sa3002847,2B
2019,Cesar Izturis Jr.,Mariners (A),19,38,130,141,28,25,3,0,0,15,10,5,0,35,3,2,1,6,3,1,0.215384615,sa3002847,2B
2019,Makesiondon Kelkboom,Indians (A),18,23,64,69,11,6,2,1,2,4,6,4,0,26,0,1,0,1,2,2,0.171875,sa3002849,2B
2019,Tucupita Marcano,Padres (A),19,86,355,389,100,81,15,2,2,45,36,27,0,35,2,2,3,1,9,12,0.28169014,sa3002857,2B
2019,Jordan Rodgers,Braves (A+),24,44,135,143,28,20,5,0,3,10,15,5,0,34,2,1,0,0,0,2,0.207407407,sa3002874,2B
2019,Chris Hess,Yankees (A+),24,14,46,51,9,7,2,0,0,2,2,3,0,14,2,0,0,0,0,1,0.195652173,sa3002877,2B
2019,Irving Lopez,Cardinals (AAA),24,21,60,70,18,12,3,2,1,13,5,9,0,14,0,1,0,1,0,1,0.3,sa3002878,2B
2019,Irving Lopez,Cardinals (AA),24,69,250,282,66,39,15,4,8,46,26,19,2,52,11,0,2,3,1,1,0.264,sa3002878,2B
2019,Yerdel Vargas,Athletics (A-),19,36,118,132,20,13,5,0,2,12,11,11,0,38,2,0,1,0,0,1,0.169491525,sa3003184,2B
2019,Yunior Severino,Twins (A),19,7,26,30,7,7,0,0,0,5,1,4,0,7,0,0,0,0,0,0,0.269230769,sa3003185,2B
2019,Luidemid Rojas,Braves (R),20,12,32,36,10,8,1,1,0,5,1,2,0,10,2,0,0,2,0,0,0.3125,sa3003188,2B
2019,Erik Pena,Cardinals (R),19,27,63,84,16,14,2,0,0,17,6,13,0,17,6,0,2,0,5,1,0.253968253,sa3003190,2B
2019,Freudis Nova,Astros (A),19,48,186,193,50,31,16,1,2,23,20,5,0,38,2,0,0,3,4,3,0.268817204,sa3003195,2B
2019,Pablo Gomez,Cardinals (R),19,22,61,73,8,5,1,1,1,4,4,8,0,15,2,1,1,3,0,1,0.13114754,sa3003203,2B
2019,Amador Arias,Rays (R),18,13,44,51,10,8,1,0,1,6,4,3,0,11,1,1,1,0,0,0,0.227272727,sa3003216,2B
2019,Daniel Ozoria,Twins (A),18,30,83,93,14,13,1,0,0,11,2,9,0,24,1,0,0,2,8,1,0.168674698,sa3003218,2B
2019,Rafael Lantigua,Blue Jays (A),21,66,225,247,56,38,13,5,0,24,19,19,0,40,0,3,0,4,6,5,0.248888888,sa3003219,2B
2019,Edgar Made,Phillies (R),19,20,79,86,21,12,6,3,0,12,15,4,0,14,2,1,0,1,2,1,0.265822784,sa3003244,2B
2019,Claudio Finol,Reds (A),19,26,89,100,19,15,4,0,0,9,6,8,0,15,3,0,0,3,0,2,0.213483146,sa3003256,2B
2019,Frank Veliz,Tigers (R),19,10,32,35,6,4,1,1,0,2,1,2,0,7,0,0,1,0,1,0,0.1875,sa3003257,2B
2019,Angel Lopez,Rays (R),19,18,70,81,16,13,2,1,0,10,13,6,0,17,2,3,0,2,6,0,0.228571428,sa3003283,2B
2019,Anyesber Sivira,Giants (A),19,53,180,209,45,35,8,0,2,34,12,18,0,38,10,1,0,2,3,1,0.25,sa3003301,2B
2019,Christian Valerio,Phillies (R),19,14,51,57,9,7,2,0,0,6,5,5,0,11,0,0,1,0,0,3,0.176470588,sa3003308,2B
2019,Luis Rojas,Phillies (R),19,18,55,61,13,13,0,0,0,6,4,5,0,9,0,0,1,0,3,3,0.236363636,sa3003315,2B
2019,Hugo Cardona,Blue Jays (R),19,26,96,116,17,13,3,1,0,21,8,16,0,24,3,1,0,0,16,1,0.177083333,sa3003339,2B
2019,Jean Carmona,Orioles (A-),19,11,35,35,9,6,2,1,0,3,1,0,0,13,0,0,0,0,0,0,0.257142857,sa3003340,2B
2019,Walner Espinal,Marlins (R),19,23,74,80,15,9,5,0,1,7,9,5,0,24,0,1,0,2,1,0,0.202702702,sa3003392,2B
2019,Edidson Rojas,Orioles (R),20,16,61,72,11,6,3,1,1,10,9,8,0,18,2,1,0,1,2,0,0.180327868,sa3003427,2B
2019,Ryan Grotjohn,Diamondbacks (AA),24,63,175,204,39,28,6,3,2,30,14,20,0,49,6,2,1,1,0,0,0.222857142,sa3003964,2B
2019,Cole Peterson,Tigers (AA),23,27,87,90,22,16,5,1,0,10,7,2,0,19,0,0,1,3,2,0,0.252873563,sa3003965,2B
2019,Jeremy Arocho,Dodgers (R),20,24,75,96,20,18,2,0,0,17,9,20,0,13,0,0,1,0,7,2,0.266666666,sa3004046,2B
2019,Nick Egnatuk,Brewers (R),20,28,87,102,13,7,4,2,0,14,7,10,0,37,4,1,0,1,4,2,0.149425287,sa3004057,2B
2019,Connor Hoover,Mariners (A-),22,13,44,55,10,2,3,2,3,8,12,8,1,18,0,3,0,1,2,0,0.227272727,sa3004061,2B
2019,Zane Gurwitz,Angels (A+),24,42,145,162,44,30,10,1,3,26,18,16,0,39,1,0,0,5,1,0,0.303448275,sa3004062,2B
2019,Rylan Bannon,Orioles (AA),23,102,359,412,95,62,21,4,8,44,39,45,1,66,6,1,1,10,7,4,0.264623955,sa3004162,2B
2019,JJ Muno,White Sox (A+),25,61,175,216,43,29,4,6,4,37,31,26,0,39,10,4,0,6,10,6,0.245714285,sa3004176,2B
2019,Micah Brown,Marlins (A+),23,50,155,179,32,23,4,1,4,19,17,17,0,47,2,2,3,3,4,4,0.206451612,sa3004286,2B
2019,Tyler James,Royals (R),22,25,89,97,21,14,5,1,1,14,8,5,0,33,2,0,1,1,3,2,0.235955056,sa3004293,2B
2019,Ryan Dorow,Rangers (AA),23,25,89,101,20,15,2,1,2,7,10,9,0,31,2,1,0,3,2,1,0.224719101,sa3004295,2B
2019,Manny Pazos,Mariners (A+),24,21,55,68,13,9,3,1,0,10,5,12,0,23,0,0,1,0,1,0,0.236363636,sa3004304,2B
2019,Brayan Gonzalez,Phillies (A-),19,13,48,52,4,2,2,0,0,2,1,4,0,26,0,0,0,1,3,0,0.083333333,sa3004384,2B
2019,Demetrius Sims,Marlins (A),23,43,145,174,43,32,6,2,3,27,12,20,1,49,7,1,1,1,9,4,0.296551724,sa3004390,2B
2019,Ricky Surum,Yankees (A),24,15,41,48,9,6,3,0,0,5,6,5,0,19,0,2,0,0,2,1,0.219512195,sa3004391,2B
2019,Jesus Azuaje,Rockies (AAA),21,12,28,36,5,5,0,0,0,5,2,8,0,8,0,0,0,2,0,0,0.178571428,sa3004397,2B
2019,Eric Peterson,Dodgers (AA),25,12,33,37,4,3,0,0,1,3,1,4,0,15,0,0,0,0,0,0,0.121212121,sa3004405,2B
2019,Andre Colon,Red Sox (R),20,12,38,48,7,7,0,0,0,7,4,7,0,6,2,1,0,3,2,1,0.184210526,sa3004511,2B
2019,Davis Schneider,Blue Jays (A-),20,17,55,66,8,5,3,0,0,2,7,8,0,18,2,1,0,1,0,1,0.145454545,sa3004518,2B
2019,Davis Schneider,Blue Jays (R),20,11,45,48,15,7,5,0,3,9,9,2,0,12,0,1,0,0,0,1,0.333333333,sa3004518,2B
2019,Martin Figueroa,Cardinals (A-),23,17,60,68,19,12,3,2,2,10,16,8,0,11,0,0,0,2,1,0,0.316666666,sa3004520,2B
2019,Kyle McPherson,Giants (A+),23,87,306,347,76,58,15,1,2,37,17,29,0,77,5,1,6,6,10,7,0.248366013,sa3004696,2B
2019,Jesse Medrano,Pirates (A+),24,64,198,218,38,27,7,1,3,23,13,10,0,65,7,1,2,1,4,3,0.191919191,sa3004697,2B
2019,Nick Allen,Athletics (A+),20,72,288,328,84,54,22,5,3,45,25,28,0,52,4,0,8,2,13,5,0.291666666,sa3004723,2B
2019,Alvaro Montero,Marlins (R),19,9,26,30,3,2,1,0,0,3,0,4,0,7,0,0,0,0,1,1,0.115384615,sa3004725,2B
2019,Shane Matheny,Giants (A),23,84,312,358,68,45,15,2,6,41,39,37,1,101,4,4,1,3,1,1,0.217948717,sa3004780,2B
2019,Brett Netzer,Red Sox (AA),23,97,346,388,83,62,17,1,3,42,34,33,0,97,3,2,4,3,3,2,0.239884393,sa3004804,2B
2019,Logan Warmoth,Blue Jays (A+),23,36,137,158,40,29,7,1,3,27,16,19,0,41,1,1,0,2,2,1,0.291970802,sa3004813,2B
2019,Logan Warmoth,Blue Jays (AA),23,37,121,147,27,18,6,3,0,16,11,17,0,35,6,3,0,5,7,0,0.223140495,sa3004813,2B
2019,Jose Caballero,Diamondbacks (A+),22,43,164,198,44,29,12,0,3,36,12,24,1,40,8,0,2,1,28,7,0.268292682,sa3004817,2B
2019,Phil Caulfield,Nationals (A),24,16,55,63,17,10,4,0,3,8,14,3,1,12,2,1,2,1,0,2,0.309090909,sa3004886,2B
2019,Donivan Williams,Cardinals (A-),19,29,102,121,24,19,5,0,0,13,8,17,0,30,1,1,0,1,1,2,0.235294117,sa3004950,2B
2019,Eddy Diaz,Rockies (R),19,32,136,146,45,32,10,3,0,24,9,7,0,31,1,0,2,2,18,6,0.330882352,sa3004979,2B
2019,David Metzgar,Yankees (A-),24,11,35,42,14,10,3,1,0,7,5,7,0,6,0,0,0,2,1,0,0.4,sa3004982,2B
2019,David Metzgar,Yankees (A+),24,27,87,92,20,17,2,0,1,8,5,4,0,11,0,1,0,2,0,0,0.229885057,sa3004982,2B
2019,Adam Hall,Orioles (A),20,93,358,409,111,85,20,2,4,63,38,31,0,87,16,3,1,5,24,8,0.310055865,sa3005077,2B
2019,Jacob Amaya,Dodgers (A),20,97,366,445,97,63,24,4,6,62,55,69,1,79,4,6,0,7,4,4,0.265027322,sa3005081,2B
2019,Kember Nacero,Royals (R),19,32,106,123,22,16,4,2,0,17,5,14,0,41,2,1,0,2,10,3,0.207547169,sa3005150,2B
2019,Jose Quezada,Angels (R),20,14,36,40,9,6,2,1,0,5,1,3,0,14,1,0,0,0,1,0,0.25,sa3005165,2B
2019,Ezequiel Duran,Yankees (A-),20,38,146,169,41,24,7,2,8,29,26,19,0,48,2,2,0,0,6,2,0.280821917,sa3005271,2B
2019,Diosbel Arias,Rangers (A+),22,104,383,435,108,81,21,3,3,49,49,45,1,96,4,3,0,11,3,5,0.281984334,sa3005308,2B
2019,Christian Donahue,Cubs (AA),24,90,275,311,49,30,14,2,3,30,23,25,0,64,1,3,7,7,9,4,0.178181818,sa3005401,2B
2019,Fadriel Cruz,Rockies (R),18,30,94,120,19,14,5,0,0,20,8,23,0,28,0,1,2,0,23,3,0.202127659,sa3005476,2B
2019,Roberto Chirinos,Yankees (R),18,31,127,135,29,20,6,0,3,21,18,6,0,28,2,0,0,1,3,2,0.228346456,sa3005484,2B
2019,Miguel Hiraldo,Blue Jays (R),18,33,135,146,40,26,9,1,4,23,17,8,0,20,3,0,0,5,6,2,0.296296296,sa3005486,2B
2019,Samuel Colmenarez,Reds (R),19,21,77,85,20,18,0,2,0,17,7,7,0,22,0,0,1,0,5,0,0.259740259,sa3005497,2B
2019,Denny Daza,Red Sox (R),18,31,110,124,25,20,5,0,0,18,6,8,0,27,3,3,0,0,1,1,0.227272727,sa3005534,2B
2019,Eynar Machin,Dodgers (R),18,16,46,62,6,5,1,0,0,5,5,9,0,10,4,2,1,0,1,0,0.130434782,sa3005540,2B
2019,Eynar Machin,Dodgers (R),18,14,43,49,4,2,1,0,1,2,6,5,0,13,1,0,0,0,1,0,0.093023255,sa3005540,2B
2019,Luis Mota,Red Sox (R),18,37,114,147,28,26,2,0,0,20,7,28,0,35,5,0,0,1,5,6,0.245614035,sa3005552,2B
2019,Hector Leon,Orioles (R),18,29,91,102,19,13,6,0,0,14,7,5,0,10,4,1,1,2,1,4,0.208791208,sa3005553,2B
2019,Jose Rivas,Blue Jays (R),18,19,59,67,17,12,3,0,2,12,9,5,0,18,2,1,0,0,3,0,0.288135593,sa3005561,2B
